Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Honduras,HND,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,7.572020158,6.691453337,5.62404846,5.247741965,5.014611811,6.765725738,6.919329296,6.673563604,9.021849034,9.946200797,9.941077669,16.68702121,16.94310399,10.64022415,11.95509407,10.87398331,12.93592867,15.93144063,15.81458497,21.78713581,22.37356696,12.37230103,25.90020043,16.86517641,18.06103669,13.22082612,14.11190417,16.22598696,15.49295669,13.07179529,13.80910922,12.97090887,11.52240667,13.30567932,10.94068958,8.481143448,9.522997231,13.5707069,13.9042796,13.63602537,15.99241617,16.04367102,21.76865448,21.69801962,19.85273126,,19.40676362,22.38946055,24.64625997,25.27327887,,23.3759023,15.79636471,14.04490855,14.9268415,
Heavily indebted poor countries (HIPC),HPC,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,5.32663176,5.025157236,5.286936595,,,6.593888996,6.634110581,7.387477105,7.391615726,11.43134102,11.30613154,12.00084638,10.46765456,10.56968608,12.86714915,,,,,,,,,,,,,,,,11.67811919,14.44392694,15.1231551,13.41300491,12.94385694,17.62991893,15.14708911,13.15920925,14.27722889,14.92194006,16.86895184,19.15772684,16.45129551,16.94071955,14.39391318,17.15102692,18.96063711,20.7424539,18.57843642,20.42025437,19.09876363,12.98429924,14.32630936,
Croatia,HRV,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.631753131,9.877531209,11.261542,11.60734717,11.03125289,9.327017943,7.12655591,11.09348058,14.55941684,12.89053767,12.25981553,10.99082098,12.01101419,15.15125417,15.91596442,15.24049188,17.59763293,16.97765789,18.87967512,21.82356465,23.18402285,21.72869607,18.67706152,15.2182081,12.33142039,13.39580377,
Haiti,HTI,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,5.607733994,6.397404289,5.951643515,5.673432278,11.12270089,9.060280219,8.516906533,11.31766089,11.1128587,12.97458166,,12.04017926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,0.187213114,0.169971035,0.656472926,0.148407342,0.157283845,0.194345998,0.170669359,0.161346672,0.172879928,0.187710279,0.147020853,0.562640357,12.38679347,12.33640078,13.59090227,15.9836274,16.41956764,16.63950114,20.86009056,22.86635577,22.52404959,22.03307705,20.37395032,16.99585662,13.8191967,11.75345063,14.21417911,15.17165315,15.33238013,14.73569012,11.84123275,11.9278902,13.75503918,9.235000583,6.350832137,5.864374022,4.770910381,5.436536137,7.442405468,5.642606966,7.29941632,10.1267755,7.475939194,9.489750221,8.56282127,7.54965817,10.67310573,12.33675682,13.04362115,12.53901215,11.91658114,,6.404750584,7.856833921,
IBRD only,IBD,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,13.59232218,11.93455825,7.817485524,9.18586044,8.003906381,9.236818071,10.52631359,10.48059283,10.18183456,9.290996671,7.755541526,7.832343516,9.425807776,9.58988705,7.659559463,9.387476298,12.45899017,11.28341982,10.75794111,11.08220575,12.36135589,13.99183812,14.87313447,14.89078676,17.23824199,14.25364415,14.88679817,16.93457742,18.1154235,17.43273658,17.26044709,13.39692053,11.10003564,13.30278178,
IDA & IBRD total,IBT,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,13.77512439,12.26864988,8.020203806,9.393101093,8.15123189,9.341893257,10.69225035,10.54271672,10.31987678,9.453923917,7.894353065,8.065240471,9.585147591,9.729034607,7.856446475,9.527107703,12.67299339,11.47118673,10.85025075,11.33604819,12.49568668,14.10872194,15.0477929,14.98833417,17.24037737,14.2581473,14.97305134,17.03732132,18.15246727,17.55782816,17.40191842,13.57780999,11.40633327,13.60212009,
IDA total,IDA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,12.48063455,11.78041181,13.2195989,,,,,,,,,,,,,,,,,12.11705222,12.00610611,11.10788797,12.07233023,16.00449406,14.3855223,12.32286345,15.30980018,15.10887805,16.32134992,17.87666248,16.53011275,17.27445563,14.32705644,16.27095582,18.7201633,18.77319797,19.68846683,,,,,
IDA blend,IDB,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,7.547898183,7.253424818,6.638739697,4.967686784,3.770559738,4.851586841,6.85884765,6.248951151,4.984878083,4.417069777,4.197827371,4.395250304,8.203955581,9.674234632,11.94996141,9.643047371,10.43710952,10.68005549,,16.6506363,,16.01276844,14.40420037,14.23247646,8.054710903,9.422841108,,,,9.900558692,,,,,12.39018868,10.88119996,10.53452734,12.67060587,17.89956608,17.14665907,13.60533214,19.34768311,,,16.61191841,13.89157468,16.46855276,13.76536936,16.07542548,18.54350744,17.98018463,25.02175805,22.39532955,,23.35325714,23.05384284,
Indonesia,IDN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,2.160895019,0.87657415,2.307318188,1.654629727,2.616582986,2.551340616,1.828232383,4.807237224,5.383203072,7.762632629,11.88321607,8.753753828,11.09672269,16.18716067,13.26971435,21.47019872,25.32733061,19.50179252,12.53793933,10.31005781,9.091184331,7.218908878,7.716079433,8.913895441,9.03631025,7.794409092,7.705866364,7.679713344,7.512713318,8.714237243,9.759121981,10.00498208,15.69980656,18.50147429,18.28207034,21.48495798,24.10912085,25.80487227,30.78342317,31.51120035,29.70337615,23.85058199,19.80516555,20.39305243,23.11447456,22.37187985,24.44654246,24.71846279,17.68562304,14.32899519,17.69641003,
IDA only,IDX,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,14.50236434,,,,,,,,,,,,,,,,,,10.34042941,11.91851221,12.80122302,11.51422681,,14.80992343,12.56254378,11.47769727,12.71838309,12.44567316,13.99378024,18.73307377,18.33984044,17.81715763,14.6835541,16.38846982,18.82834663,19.2912279,15.51740902,,15.78270732,,,
Isle of Man,IMN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,8.473512602,9.147487238,6.9365625,5.035746656,3.851331806,3.710270701,4.322261255,4.066053533,7.714515046,10.1846181,11.94256076,13.87299196,27.98270946,4.394248875,25.71196344,25.53925583,26.0979168,33.17286864,44.63224686,43.63319865,,30.67655979,31.82366041,26.49115079,15.05738132,19.12837318,17.00303766,19.51949604,27.29540735,29.93304798,29.80841431,27.28255605,23.91655021,23.82163918,29.5320629,24.89919023,20.35800974,30.83859336,38.60276591,33.41339821,32.44465905,32.19817939,34.34939341,35.70433251,37.23352319,36.34793898,39.16367572,33.98157392,35.55495383,38.49467135,42.55378735,43.00807446,41.31986448,29.43289386,26.78743589,30.1374982,
Not classified,INX,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,8.93559919,8.515592116,8.449403795,8.648975194,9.614449784,8.361389488,7.578996945,8.090993036,9.058766149,7.533959437,6.79554069,13.91171018,14.09014963,13.39788969,12.5959997,10.10822364,12.04922326,14.79287488,14.68243593,14.79822207,13.4888049,12.40886208,11.89251533,8.486932331,7.382443978,5.674768126,5.521873069,6.463972245,5.901650318,5.228806437,4.802257821,3.875204321,3.307890378,3.704900454,3.491196812,2.55697464,2.93591427,4.079651619,3.871380857,3.255289607,3.819635985,5.278749581,6.873769448,7.760656414,9.018130995,11.4342146,9.857885746,11.53861433,13.1765445,12.83096223,12.41113401,10.47602757,7.338766983,5.119551393,5.948399741,
"Iran, Islamic Rep.",IRN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,0.608612873,0.347105568,0.231071153,0.179667229,0.319279111,0.486760214,0.327133182,0.196669636,0.252622031,0.43253153,0.380308482,0.20656696,0.150009488,0.26427843,0.297823702,,,,,,,,,,,,,,,,,,,,1.895831306,1.293601463,1.697278499,2.356785607,3.536846596,2.923353179,5.779146701,7.799922677,9.746386286,4.006600512,,,,2.760546234,1.447197682,,1.444632149,1.208731425,,0.501435025,0.673832927,
Iraq,IRQ,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,0.197608117,,,,,,,,,0.459218398,0.374104249,0.285891527,0.276325214,0.157980054,,,,,,,,,,,,,,,,,,,,,,,,0.014912409,0.015545333,0.081509525,,,,,31.45136823,65.67176355,,,,,,22.95143577,,,,
Iceland,ISL,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,12.73113639,11.34501435,9.350950787,9.056159204,7.69895842,7.979278918,11.11462735,9.934665889,9.236356136,8.090611235,7.675149106,7.931298091,12.12641878,12.69936387,12.27439692,12.82730743,11.7631926,19.61507507,16.72703437,16.46591166,15.54265038,16.24711272,15.75024631,15.71492028,9.599535354,7.417996664,6.372747711,8.756522496,9.879907791,8.387558222,8.366457439,9.248274922,8.339140464,7.280512101,7.895491606,7.642264696,5.221005138,5.453608644,9.330862863,8.942855725,8.596564939,7.7920968,9.176571941,9.386637643,8.872780436,8.926857508,12.23250767,12.46748221,13.12335542,14.49807417,15.05782544,19.0997882,17.21651988,12.54833569,10.71458347,11.17596899,
Israel,ISR,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,6.454334599,6.745819613,5.728499941,6.444068111,7.073226715,6.091243852,5.856736706,5.365864537,4.908443979,5.006267938,4.974835489,7.003824702,14.86581769,15.30300202,16.49979637,15.24758119,13.22427787,17.97732306,26.47463642,25.95274703,23.18531308,17.59361721,17.49160671,16.40580943,8.055449246,8.484807429,7.184314795,8.29402336,8.844681869,7.680024364,7.808484962,7.445920356,6.085493533,5.977709841,6.096526847,7.85056897,6.606276711,6.83594539,9.827455723,9.344213932,9.270035586,10.84538676,11.03157105,15.08587201,15.64021975,15.83083061,19.75502422,17.07445631,17.68256649,18.57891306,22.02737574,20.22287922,17.67447669,11.94868284,8.872075662,10.99611087,
Italy,ITA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,13.35212159,12.23376169,14.07474865,15.72969473,14.81566946,16.40462814,16.32945823,14.58261689,14.02334105,16.83626211,15.03285236,14.09558696,26.61559449,27.04485554,25.82123421,25.70906739,24.21533139,24.08967297,27.86193863,34.54203936,32.38590609,31.3366738,28.2729387,26.77608503,17.37502524,13.6354923,8.622169066,9.749373481,10.64729069,9.554134781,8.640954548,9.497755711,8.286335021,7.365523068,8.526387529,8.05487237,5.680623619,6.557173051,9.808192085,9.297184185,9.028153682,9.072993928,9.58285389,11.95667408,12.24629201,11.9359484,14.17692556,17.6978648,18.62730298,19.93866822,22.92577454,20.39788446,16.71545273,,10.42513995,12.21725034,
Jamaica,JAM,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,9.248439991,9.021734465,,,,,,,,,9.036866011,10.91336765,20.89397084,19.18375796,22.74633688,29.06591791,24.15524865,32.01413556,37.83035641,33.24627336,29.03842546,29.90135874,30.19031652,32.08263077,20.522435,19.21076901,13.59908644,14.29053476,19.81960002,17.89670372,17.86984748,15.71655307,14.85641834,12.66556342,15.24626474,13.14156705,9.792962014,13.13095269,18.39072277,18.11462502,17.7586226,20.89586999,24.74388333,28.39215405,24.52046845,33.83977046,40.61667814,27.62323132,30.3689422,35.92943228,36.28195375,36.3729726,33.20063668,22.99949759,19.8213714,24.63459461,
Jordan,JOR,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,5.149706833,5.834706359,5.055777318,5.499238927,5.597726877,5.604644426,5.670858195,6.372658933,4.78910763,3.844852252,3.33254441,10.63929694,10.94877426,9.475171496,10.20685825,12.65954006,17.06184939,17.38029919,21.19687066,19.3673793,20.69228679,21.89189519,14.34127087,17.26235479,15.67533487,18.63009022,18.17775954,14.49662864,13.72976083,12.8482564,12.64376317,13.03079285,,14.33678863,9.381111499,12.34212696,15.92413444,14.44419404,15.29954753,16.74001678,19.48078879,23.2805065,23.86173235,21.92516761,22.03344375,17.79284852,22.13312427,28.97198109,32.51172619,26.39818056,27.96657544,18.08756752,14.52344106,17.13820573,
Japan,JPN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,18.47430408,17.97435339,17.73106266,19.87979217,18.94100423,19.20145349,20.59702356,20.26114551,20.68447124,24.11383775,24.35007614,21.77751717,40.13331615,44.33123911,43.85305021,44.14465391,39.80161076,41.12870484,50.03248889,51.52494934,50.35228747,47.13334662,44.94136281,43.75291029,30.90150837,26.79721617,20.91538648,20.76453312,24.25220492,23.35686424,22.82435638,20.58266566,17.56672242,16.08701913,17.43454637,18.50066715,15.40306529,16.07566418,20.36422181,20.13216263,19.42214793,21.12661982,21.74960324,25.64312224,27.7569781,27.68014562,35.09594648,27.62524357,28.68354083,32.07360877,34.1187885,33.82119998,32.27386767,20.5149228,18.27719463,21.06533589,
Kazakhstan,KAZ,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.89849419,19.03711159,14.86065991,15.24686475,9.747697146,8.300053565,12.74103441,11.5821993,11.08558308,13.34539535,11.97717639,12.97664478,11.20705582,14.43918312,10.05574054,10.00007433,12.92800949,10.86452004,11.27608825,5.687438336,5.573997355,6.1017217,6.048161043,
Kenya,KEN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,25.73117505,22.25359825,18.02412083,23.90678999,33.86399029,37.32050798,37.13517374,36.32199479,30.6297178,31.68135866,18.18106879,20.05501578,14.6127652,,19.87176987,18.62978165,25.14176493,14.9299233,12.53650374,14.6591269,16.41393864,16.16693531,17.50963133,15.77216222,22.22105905,20.88310608,15.16300086,23.09616321,24.2831246,22.94902961,24.20005213,21.32958158,27.22669336,21.44515771,22.08934599,,,23.61511153,,,,16.37413289,
Kyrgyz Republic,KGZ,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.05767219,28.57526459,,24.73049756,20.32339179,23.21373413,25.94411087,26.31868131,8.025897141,6.056725281,28.99211265,29.38930575,30.80349516,5.547760824,3.851358392,26.57100445,22.9434614,21.8842839,21.56278056,,19.27613431,10.5141853,14.22023308,
Cambodia,KHM,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,7.627556996,8.475212228,8.202094135,7.268127803,8.551417642,9.906370862,7.743899454,4.733715309,7.029488708,3.105712379,1.713204768,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.01318862,13.92552615,11.01070068,11.14217227,9.90136504,7.358056635,7.903748974,8.357447642,7.647218424,9.932474306,7.318168701,13.87954554,15.7870312,12.25602929,3.382490726,0.851158479,8.911597342,,
Kiribati,KIR,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,7.663665486,7.049761223,10.28603033,13.56640081,18.21968682,10.45649328,14.53228836,10.92592376,,,12.85274398,14.78941833,14.99637647,10.43993564,10.62368959,10.50413847,11.19535674,10.72477697,10.92911196,7.818176855,7.414932463,9.243726357,10.08061091,10.06645847,13.33356666,12.18013628,10.39369744,,,,,12.74551069,16.98802344,25.00140121,24.95237304,27.40477543,16.25929111,24.76130791,19.27174979,16.4544185,19.376785,10.54234176,7.333864082,8.048475258,,
St. Kitts and Nevis,KNA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,10.95299642,11.14933849,9.989908442,,,5.863275537,6.19752161,,,,,,3.549557831,3.073274333,4.361168363,5.748466372,7.448940741,,5.786077849,7.613793969,7.510544745,4.473797806,8.905539752,9.931538016,8.837049287,7.86576302,6.875597048,8.072977682,4.26709054,3.673586388,2.794570269,2.789829164,1.441136059,0.615821323,3.241298327,0.663568345,0.708366427,
"Korea, Rep.",KOR,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,8.021119668,6.135828687,7.041095326,6.949443831,5.762898958,6.184615011,5.146397135,6.082936845,6.855715651,7.910458185,8.681436938,7.369512812,15.40692086,19.07713506,19.93750652,20.17343596,16.39096185,18.61770545,29.86180513,29.83095903,31.32705953,26.58444224,23.76588485,23.5646543,15.93983181,14.64366905,11.60315541,12.40979702,15.80987119,15.70202594,18.00019676,18.0531959,15.15155906,14.33542771,16.70869624,19.70541639,20.46375082,19.46262523,23.8905233,24.23027272,21.36861193,21.69488358,22.34338276,25.54344393,27.68881958,26.64380143,32.46800977,28.13881055,28.62147631,32.89020473,35.580646,34.60029955,33.14678276,23.45441492,19.88421328,22.81384343,
Kuwait,KWT,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,0.711121235,0.927349976,0.990722327,0.930098905,1.202116628,0.590190851,0.747020633,0.714955322,0.59180993,0.693934085,0.761249124,0.569125999,0.597081568,0.544995307,0.566851675,,0.452534328,1.47033533,1.811934527,0.978830208,0.711668769,0.746422292,0.47481235,0.451331304,0.655589356,0.530378718,0.601193258,0.541338948,0.445765975,0.657335396,0.605016058,0.515500463,0.520803407,0.567971127,0.512006048,,0.535947359,0.573842451,0.602309488,,0.754786074,0.65799815,,0.729147495,0.678217855,0.644358364,0.569873624,0.520662888,
Latin America & Caribbean (excluding high income),LAC,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,7.179609713,7.623669961,7.910042093,7.842323868,6.910787152,6.764511191,6.270190883,6.072354891,5.722648244,6.969123257,7.173525724,8.541970652,12.21945956,11.81911642,13.05002484,13.3860318,12.64647715,14.15362364,15.7698654,19.10077444,19.2976706,19.33078681,19.6402904,18.74929429,10.93941682,12.54177598,11.19354135,11.20876048,11.55991024,10.34994817,10.15942671,8.555821152,6.559223715,6.024230664,6.39646833,6.429297343,5.038867664,6.0931792,8.175381797,8.040188023,7.476558876,8.372504324,9.4336307,10.46738444,10.56646786,11.09273901,12.75027343,10.21118401,11.52618417,13.33377537,12.86351516,12.97219238,13.68243896,10.38232773,9.047530532,11.1664745,
Lao PDR,LAO,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,15.79469397,17.82587141,13.82970992,13.68373822,13.73135467,20.10383593,8.622099184,13.22611592,22.69607853,20.37886334,23.14642144,19.41874407,11.20378375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4278273,20.30278113,25.25259297,16.18727063,15.63175174,20.11330459,15.25262897,,
Lebanon,LBN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,6.181758894,6.103881377,5.993398507,5.923960282,5.66100185,5.510824197,4.788478512,,,,7.633891739,,,,,,,,,,,,,,,,,,,,8.690890632,7.159241452,9.567079159,17.58833556,18.38940437,14.768594,16.01658803,21.90478473,23.93357048,25.39846917,22.66626863,26.12362407,20.51215249,21.43956763,24.24567823,29.58178884,24.58815798,23.98309739,21.31695173,20.83646575,3.010558622,
Liberia,LBR,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,6.974958604,,,,6.534760483,,,6.365653808,7.298794431,6.73742434,7.608188696,19.55752829,14.59577671,14.90675981,14.85623452,17.57829384,20.37101492,28.47831268,27.07487057,26.86974437,17.37463329,19.74779617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,3.824098855,3.696977322,4.539622903,3.933905798,3.938270194,3.357371757,2.932400983,3.170066144,3.18201645,3.318180955,2.154074457,1.968238608,1.621976346,1.944580136,2.688212751,0.557174712,0.775422627,0.659201874,0.651114008,0.998193623,1.445514913,1.500879007,0.671172513,0.718892796,0.342245578,0.426149006,0.317824752,0.331422444,,0.360789807,,,,,,0.229337279,0.248604695,,,,,0.62270339,0.688508184,,,1.015242888,1.153414339,0.851912533,1.080672847,,,,,,,,
St. Lucia,LCA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,3.974494553,7.102785016,7.620001825,8.203825394,7.88844789,6.554246496,9.969432543,10.00570318,9.748744453,11.69534319,12.20139178,,10.54135051,7.697140187,6.308069954,5.5968283,5.71096451,7.463127092,7.04031504,5.258075179,7.64868233,6.551340037,7.628173734,8.285714351,8.572416347,7.910765004,6.814773356,9.362305233,10.7256476,9.864500484,11.23457806,13.02668793,13.82079667,12.89615534,21.27275516,25.92904339,13.59797457,13.09784603,15.50993743,17.44776819,43.82584869,24.65233449,16.19804959,19.22685777,15.62618192,
Latin America & Caribbean,LCN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,7.33584765,7.624093001,7.97806889,8.076375231,7.332329899,7.28123871,7.004109404,6.883111598,6.393708726,7.714893715,7.659700475,8.955092374,13.83930959,13.73482618,14.42066249,14.77484861,13.52985359,15.29656947,16.38126095,18.8826346,19.40304729,19.2853691,19.29890154,18.59629,11.24900656,12.65085952,11.44912223,11.22008539,11.75981482,10.5164369,9.871921024,8.379743376,6.644645357,6.27229095,6.863035103,6.685247732,5.300949318,6.657541445,9.034427333,8.797148498,8.337197098,9.090320816,10.19845062,11.38798385,10.87703961,11.98709897,13.68169949,11.01722545,12.06170234,14.11928984,13.68170922,13.88701864,14.44792576,10.67548105,9.097285274,11.24231479,
Least developed countries: UN classification,LDC,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.68883653,11.15564467,11.53135089,12.73349342,11.9126804,13.53671588,,13.37292719,15.06585025,14.75341403,15.89644981,17.63191912,17.1239945,14.38575776,,13.67812027,,,
Low income,LIC,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.75895798,,11.80029488,,10.20718714,15.148082,13.86058082,12.19850789,13.02134218,13.91575602,14.00171658,21.799283,22.75452918,22.53492175,16.72122105,20.00066059,,,,,,,,
Liechtenstein,LIE,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,8.174521732,8.626305805,5.384120608,8.128769455,6.692114364,7.057769635,9.228314935,6.355035452,2.676354506,1.545280527,1.892417819,,19.95758666,16.69077229,24.87807495,24.11587111,16.53777055,17.54973707,24.29010802,24.98219071,31.35563758,23.86539237,25.71256471,21.7712362,12.58279755,15.26161546,10.76391913,10.73166895,12.6411711,10.99529762,8.899775821,7.742966577,6.257660973,,,,,5.75173873,9.375854949,9.460865746,14.00758706,11.45361678,14.70218348,13.48659955,16.75253852,23.60883796,23.20332968,19.3931973,16.81323748,20.85587735,21.60562532,23.73251231,22.85380158,14.02197613,12.21967474,15.58717686,
Lower middle income,LMC,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,4.553075755,4.912799396,4.994915947,6.401134335,7.48513324,8.289535269,8.897873355,17.03039174,7.683258989,17.37901947,17.76762919,17.04704995,20.7968508,29.54446651,27.87538507,,24.04327233,23.53318914,20.24326595,12.63143474,14.4355989,12.89350703,14.21580194,18.69568249,18.32638837,18.99497691,17.44402138,16.152719,15.85068125,20.01666885,17.50401842,14.87678326,20.33771066,24.48977022,21.82054068,21.23067828,22.03597562,23.75512193,25.79142145,26.15423965,24.54142567,25.80274714,22.29477285,23.34785441,25.814752,27.1340651,27.43126105,27.16312126,21.9004676,18.44367166,20.98091651,
Low & middle income,LMY,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,13.1252484,12.07956846,7.866887193,8.797413918,7.579520552,9.109883945,9.937544097,9.987250015,10.08374044,9.383146383,7.777602281,8.020575207,9.615137358,9.829674863,7.964658027,9.638765766,12.74762243,11.51221564,10.88500939,11.41662534,12.61355306,14.19655594,15.29970643,15.15783132,17.47085152,14.43373586,15.13514645,17.17354277,18.34816796,17.76787677,17.65980508,13.89211684,11.68738344,13.92953069,
Lesotho,LSO,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.60310855,5.924098395,7.445867365,6.462669789,6.376093472,,,,10.50212868,10.8255391,10.2072685,13.79098649,12.13643277,12.77305295,14.96212849,13.52113347,,17.73992153,
Late-demographic dividend,LTE,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,10.65642097,9.241258739,6.119231214,7.424280611,6.351437306,7.343214945,8.313713632,8.111300312,8.032561156,7.72386566,6.471451027,6.310316785,6.881993656,7.935352363,5.885072964,6.256022372,9.432507669,8.27074233,8.196449774,8.745346605,9.853425052,10.90381251,12.34001206,11.40976462,14.09323395,12.32622206,13.00273732,15.10634835,15.45928203,14.852326,14.4147285,11.64965687,9.019142858,11.46590783,
Lithuania,LTU,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.43125113,,31.55650671,19.44012811,18.05151931,17.00438805,14.29714207,14.80825951,21.78306638,20.3620612,16.47913838,16.8235369,18.78160437,24.19549203,22.41341983,16.25052658,27.73310775,27.74017071,32.10911989,33.02691486,33.87780492,30.03234344,24.44023164,20.23166586,16.92525345,18.85067058,
Luxembourg,LUX,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.851280785,6.734025512,5.344887683,5.536953177,5.973410686,7.166422847,9.262871597,9.64394054,8.881355171,11.20818286,8.047866355,9.995996013,11.0625887,11.88192866,11.03223862,9.872267438,7.162861714,5.757706065,6.699573589,
Latvia,LVA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.80361343,21.1324781,21.5805178,13.53333116,9.9282913,10.69976732,12.11984055,10.62125192,9.271228032,9.429771918,11.94861044,15.0975438,12.66633615,10.79296511,14.74980072,16.41041558,14.70219201,16.66670003,17.05236857,15.88636863,14.05815807,11.50461152,8.623593265,9.043219252,
